"d_x","d_y","ts_x","ts_y","f_x","f_y","cs_x","cs_y"
868,416.982574,868,1600,868,1303.898071,868,1600,
869,416.982574,869,1600,869,1303.598755,869,1600,
870,417.875427,870,1600,870,1303.439087,870,1600,
871,417.875427,871,1600,871,1303.139648,871,1600,
872,418.76828,872,1600,872,1302.980103,872,1600,
873,418.76828,873,1600,873,1302.913818,873,1600,
874,419.661133,874,1600,874,1302.986938,874,1600,
875,419.661133,875,1600,875,1304.535156,875,1600,
876,419.065887,876,1600,876,1304.620117,876,1600,
877,419.065887,877,1600,877,1306.177856,877,1600,
878,419.95874,878,1600,878,1306.507324,878,1600,
879,419.95874,879,1600,879,1306.697021,879,1600,
880,419.289093,880,1600,880,1305.409302,880,1650,
881,420.851593,881,1600,881,1307.036865,881,1550,
882,420.256348,882,1700,882,1307.036865,882,1600,
883,423.19751,883,1700,883,1309.30957,883,1600,
884,428.519623,884,1700,884,1309.746948,884,1600,
885,429.990204,885,1700,885,1310.165527,885,1650,
886,432.441193,886,1700,886,1312.568604,886,1650,
887,433.911774,887,1700,887,1313.692749,887,1650,
888,434.822144,888,1700,888,1313.887817,888,1750,
889,436.292725,889,1700,889,1315.481812,889,1650,
890,437.273132,890,1700,890,1315.853149,890,1700,
891,437.273132,891,1700,891,1316.084595,891,1700,
892,436.782959,892,1700,892,1314.926392,892,1750,
893,436.782959,893,1700,893,1314.94458,893,1700,
894,437.763367,894,1700,894,1315.109985,894,1700,
895,437.763367,895,1700,895,1315.135742,895,1700,
896,437.343201,896,1700,896,1315.098267,896,1700,
897,437.343201,897,1700,897,1315.154053,897,1700,
898,436.923035,898,1700,898,1315.146851,898,1700,
899,436.923035,899,1700,899,1314.999756,899,1700,
900,436.502869,900,1700,900,1314.789673,900,1700,
901,436.502869,901,1700,901,1316.057007,901,1700,
902,436.012695,902,1700,902,1312.881714,902,1750,
903,437.232208,903,1700,903,1312.881714,903,1658.536499,
904,436.98114,904,1700,904,1310.919678,904,1750,
905,436.98114,905,1700,905,1309.441406,905,1700,
906,437.961548,906,1700,906,1309.287842,906,1700,
907,437.961548,907,1700,907,1308.758789,907,1700,
908,438.941956,908,1700,908,1308.151489,908,1700,
909,438.941956,909,1700,909,1310.0802,909,1700,
910,439.922363,910,1700,910,1309.255249,910,1700,
911,439.922363,911,1700,911,1309.652954,911,1700,
912,439.491943,912,1700,912,1311.126099,912,1658.536499,
913,440.962524,913,1700,913,1314.454224,913,1650,
914,439.071777,914,1700,914,1313.474487,914,1750,
915,440.542358,915,1700,915,1315.27478,915,1650,
916,440.122192,916,1700,916,1315.628906,916,1700,
917,440.122192,917,1700,917,1316.046021,917,1700,
918,438.231445,918,1700,918,1314.858765,918,1750,
919,438.231445,919,1700,919,1315.055176,919,1700,
920,437.801025,920,1700,920,1314.990356,920,1707.317139,
921,437.801025,921,1700,921,1315.185303,921,1700,
922,437.380859,922,1700,922,1315.316895,922,1700,
923,437.380859,923,1700,923,1316.836182,923,1700,
924,436.960693,924,1700,924,1316.836182,924,1700,
925,439.738464,925,1800,925,1318.567017,925,1700,
926,443.508301,926,1800,926,1318.210205,926,1750,
927,446.082825,927,1800,927,1319.228882,927,1707.317139,
928,450.046234,928,1800,928,1320.840942,928,1707.317139,
929,451.43512,929,1800,929,1321.355713,929,1750,
930,452.559448,930,1800,930,1322.035767,930,1750,
931,452.559448,931,1800,931,1321.258789,931,1800,
932,453.643463,932,1800,932,1321.788208,932,1756.097534,
933,455.032349,933,1800,933,1321.609253,933,1750,
934,456.090546,934,1800,934,1319.800781,934,1800,
935,456.090546,935,1800,935,1320.983643,935,1800,
936,457.148743,936,1800,936,1319.39209,936,1800,
937,457.148743,937,1800,937,1319.246582,937,1800,
938,458.20694,938,1800,938,1319.253784,938,1800,
939,458.20694,939,1800,939,1320.865356,939,1800,
940,457.942383,940,1800,940,1321.118408,940,1800,
941,459.331268,941,1800,941,1323.162109,941,1750,
942,459.00058,942,1800,942,1322.354614,942,1850,
943,460.389465,943,1800,943,1324.420898,943,1750,
944,461.47348,944,1800,944,1326.480591,944,1756.097534,
945,461.47348,945,1800,945,1326.480591,945,1800,
946,461.142792,946,1800,946,1325.685303,946,1850,
947,462.362305,947,1800,947,1328.292358,947,1756.097534,
948,462.226807,948,1800,948,1328.184692,948,1800,
949,462.226807,949,1800,949,1327.483765,949,1800,
950,461.955811,950,1800,950,1327.566284,950,1804.878052,
951,461.955811,951,1800,951,1327.610962,951,1800,
952,463.014008,952,1800,952,1329.11853,952,1800,
953,463.014008,953,1800,953,1329.319336,953,1800,
954,462.743011,954,1800,954,1330.287231,954,1756.097534,
955,462.743011,955,1800,955,1331.246338,955,1800,
956,462.478455,956,1800,956,1332.16748,956,1800,
957,462.478455,957,1800,957,1332.936035,957,1800,
958,462.213898,958,1800,958,1333.666504,958,1800,
959,462.213898,959,1800,959,1334.244141,959,1800,
960,461.949341,960,1800,960,1334.783813,960,1800,
961,461.949341,961,1800,961,1335.36145,961,1800,
962,461.684784,962,1800,962,1334.371094,962,1800,
963,461.684784,963,1800,963,1336.035645,963,1800,
964,462.742981,964,1800,964,1335.042114,964,1800,
965,465.374573,965,1900,965,1334.43457,965,1800,
966,471.664673,966,1900,966,1334.43457,966,1756.097534,
967,474.296265,967,1900,967,1337.614624,967,1800,
968,477.993011,968,1900,968,1337.365479,968,1850,
969,480.624603,969,1900,969,1340.018433,969,1800,
970,483.068207,970,1900,970,1341.679077,970,1850,
971,484.28772,971,1900,971,1343.582397,971,1853.658569,
972,486.823029,972,1900,972,1345.812988,972,1850,
973,488.042542,973,1900,973,1347.966187,973,1853.658569,
974,487.978363,974,1900,974,1348.901001,974,1900,
975,489.294159,975,1900,975,1350.194336,975,1850,
976,490.421967,976,1900,976,1351.507202,976,1900,
977,490.421967,977,1900,977,1352.858154,977,1900,
978,491.549774,978,1900,978,1354.365723,978,1900,
979,491.549774,979,1900,979,1355.911377,979,1900,
980,491.424469,980,1900,980,1357.439697,980,1900,
981,491.424469,981,1900,981,1359.005981,981,1900,
982,491.299164,982,1900,982,1360.555054,982,1900,
983,491.299164,983,1900,983,1362.142212,983,1900,
984,489.858063,984,1900,984,1362.266479,984,1950,
985,489.858063,985,1900,985,1363.501221,985,1900,
986,489.670074,986,1900,986,1363.067749,986,1950,
987,489.670074,987,1900,987,1363.067749,987,1900,
988,489.544769,988,1900,988,1362.592896,988,1900,
989,489.544769,989,1900,989,1362.915527,989,1900,
990,488.103668,990,1900,990,1360.070068,990,1950,
991,488.103668,991,1900,991,1359.474976,991,1900,
992,487.978363,992,1900,992,1358.786743,992,1900,
993,487.978363,993,1900,993,1357.643311,993,1900,
994,489.106171,994,1900,994,1356.581421,994,1900,
995,489.106171,995,1900,995,1356.737793,995,1900,
996,488.980865,996,1900,996,1355.384277,996,1900,
997,488.980865,997,1900,997,1355.184204,997,1900,
998,488.792877,998,1900,998,1353.69812,998,1950,
999,490.01239,999,1900,999,1354.699097,999,1853.658569,
1000,489.948212,1000,1900,1000,1354.477051,1000,1900,
1001,489.948212,1001,1900,1001,1354.272217,1001,1900,
1002,491.076019,1002,1900,1002,1354.223877,1002,1900,
1003,491.011841,1003,1900,1003,1354.121216,1003,1902.438965,
1004,490.915558,1004,1900,1004,1352.802124,1004,1950,
1005,492.231354,1005,1900,1005,1355.712524,1005,1850,
1006,492.043365,1006,1900,1006,1354.74707,1006,1950,
1007,492.043365,1007,2000,1007,1356.338745,1007,1900,
1008,496.924316,1008,2000,1008,1356.338745,1008,1900,
1009,499.363342,1009,2000,1009,1357.636963,1009,1902.438965,
1010,501.832855,1010,2000,1010,1358.047852,1010,1950,
1011,503.082855,1011,2000,1011,1360.08728,1011,1950,
1012,505.463806,1012,2000,1012,1359.936768,1012,2000,
1013,506.713806,1013,2000,1013,1361.229492,1013,1950,
1014,506.654297,1014,2000,1014,1360.041992,1014,2050,
1015,507.87381,1015,2000,1015,1361.304932,1015,1951.219604,
1016,507.87381,1016,2000,1016,1361.337402,1016,2000,
1017,507.87381,1017,2000,1017,1361.387451,1017,2000,
1018,509.064301,1018,2000,1018,1361.596436,1018,2000,
1019,509.064301,1019,2000,1019,1363.091797,1019,2000,
1020,507.814301,1020,2000,1020,1360.560059,1020,2050,
1021,507.814301,1021,2000,1021,1360.467773,1021,2000,
1022,507.754791,1022,2000,1022,1359.151611,1022,2050,
1023,508.974304,1023,2000,1023,1360.290894,1023,1951.219604,
1024,508.974304,1024,2000,1024,1360.268921,1024,2000,
1025,508.974304,1025,2000,1025,1361.463257,1025,2000,
1026,508.914795,1026,2000,1026,1358.664551,1026,2050,
1027,510.134308,1027,2000,1027,1361.096069,1027,1951.219604,
1028,510.134308,1028,2000,1028,1361.023315,1028,2000,
1029,511.384308,1029,2000,1029,1361.023315,1029,1950,
1030,512.574768,1030,2000,1030,1360.325195,1030,2000,
1031,512.574768,1031,2000,1031,1360.514404,1031,2000,
1032,512.574768,1032,2000,1032,1360.533325,1032,2000,
1033,512.574768,1033,2000,1033,1361.483887,1033,2000,
1034,513.765259,1034,2000,1034,1361.167725,1034,2000,
1035,513.765259,1035,2000,1035,1363.331787,1035,2000,
1036,513.765259,1036,2000,1036,1362.888916,1036,2000,
1037,512.515259,1037,2000,1037,1362.281738,1037,2050,
1038,512.45575,1038,2000,1038,1361.666748,1038,2050,
1039,513.675232,1039,2000,1039,1363.527588,1039,1951.219604,
1040,512.455688,1040,2000,1040,1363.980835,1040,2000,
1041,512.455688,1041,2000,1041,1365.817505,1041,2000,
1042,511.205688,1042,2000,1042,1365.046509,1042,2050,
1043,511.205688,1043,2000,1043,1366.723755,1043,2000,
1044,511.205688,1044,2000,1044,1365.789185,1044,2000,
1045,511.205688,1045,2000,1045,1366.087402,1045,2000,
1046,508.765198,1046,2000,1046,1364.84082,1046,2050,
1047,508.765198,1047,2100,1047,1366.039917,1047,2000,
1048,513.470459,1048,2100,1048,1364.020264,1048,2050,
1049,515.85144,1049,2100,1049,1364.784424,1049,2000,
1050,519.422913,1050,2100,1050,1364.784424,1050,2050,
1051,520.613403,1051,2100,1051,1364.611938,1051,2050,
1052,523.051086,1052,2100,1052,1364.759521,1052,2050,
1053,524.241577,1053,2100,1053,1365.063354,1053,2050,
1054,526.67926,1054,2100,1054,1365.687256,1054,2050,
1055,527.898743,1055,2100,1055,1366.342285,1055,2048.780518,
1056,529.147339,1056,2100,1056,1367.130981,1056,2050,
1057,529.147339,1057,2100,1057,1366.696899,1057,2100,
1058,530.394531,1058,2100,1058,1367.818237,1058,2100,
1059,531.585022,1059,2100,1059,1370.329468,1059,2050,
1060,531.698425,1060,2100,1060,1368.992065,1060,2100,
1061,531.698425,1061,2100,1061,1369.062012,1061,2100,
1062,532.945618,1062,2100,1062,1369.292847,1062,2100,
1063,532.945618,1063,2100,1063,1370.915161,1063,2100,
1064,533.059021,1064,2100,1064,1371.327759,1064,2100,
1065,533.059021,1065,2100,1065,1371.740234,1065,2100,
1066,531.981934,1066,2100,1066,1370.827026,1066,2150,
1067,531.981934,1067,2100,1067,1372.645508,1067,2100,
1068,532.038635,1068,2100,1068,1372.065796,1068,2150,
1069,533.258118,1069,2100,1069,1374.693848,1069,2048.780518,
1070,530.964233,1070,2100,1070,1373.030762,1070,2150,
1071,532.183716,1071,2100,1071,1373.030762,1071,2048.780518,
1072,531.080322,1072,2100,1072,1373.177612,1072,2100,
1073,529.889832,1073,2100,1073,1371.668823,1073,2150,
1074,530.003235,1074,2100,1074,1371.200317,1074,2100,
1075,530.003235,1075,2100,1075,1370.411865,1075,2100,
1076,530.116638,1076,2100,1076,1369.447876,1076,2100,
1077,530.116638,1077,2100,1077,1368.349976,1077,2100,
1078,530.230042,1078,2100,1078,1368.489624,1078,2100,
1079,529.039551,1079,2100,1079,1367.134644,1079,2150,
1080,529.152954,1080,2100,1080,1365.592651,1080,2100,
1081,530.343445,1081,2100,1081,1366.643311,1081,2050,
1082,530.456848,1082,2100,1082,1366.483154,1082,2100,
1083,530.456848,1083,2100,1083,1366.162354,1083,2100,
1084,531.704041,1084,2100,1084,1366.002197,1084,2100,
1085,531.704041,1085,2100,1085,1365.827393,1085,2100,
1086,532.951233,1086,2100,1086,1365.813599,1086,2100,
1087,535.223938,1087,2200,1087,1367.418579,1087,2100,
1088,540.959839,1088,2200,1088,1368.576294,1088,2100,
1089,542.096191,1089,2200,1089,1369.85083,1089,2150,
1090,544.53125,1090,2200,1090,1368.827026,1090,2150,
1091,545.667603,1091,2200,1091,1370.690308,1091,2150,
1092,548.102661,1092,2200,1092,1370.690308,1092,2150,
1093,548.102661,1093,2200,1093,1370.481689,1093,2200,
1094,549.401367,1094,2200,1094,1371.770386,1094,2200,
1095,550.53772,1095,2200,1095,1373.190552,1095,2150,
1096,549.617798,1096,2200,1096,1372.164551,1096,2250,
1097,549.617798,1097,2200,1097,1372.268921,1097,2200,
1098,549.780151,1098,2200,1098,1371.248413,1098,2250,
1099,549.780151,1099,2200,1099,1371.358276,1099,2200,
1100,549.996582,1100,2200,1100,1372.828979,1100,2200,
1101,549.996582,1101,2200,1101,1373.104736,1101,2200,
1102,550.213013,1102,2200,1102,1372.028442,1102,2200,
1103,550.213013,1103,2200,1103,1372.163208,1103,2200,
1104,549.293091,1104,2200,1104,1371.039062,1104,2250,
1105,550.512573,1105,2200,1105,1372.324951,1105,2146.341553,
1106,550.623413,1106,2200,1106,1372.349731,1106,2200,
1107,551.759766,1107,2200,1107,1373.544434,1107,2150,
1108,551.976196,1108,2200,1108,1373.283936,1108,2200,
1109,553.112549,1109,2200,1109,1373.61731,1109,2150,
1110,553.328979,1110,2200,1110,1373.848267,1110,2200,
1111,553.328979,1111,2200,1111,1373.770874,1111,2200,
1112,553.54541,1112,2200,1112,1373.576294,1112,2200,
1113,553.54541,1113,2200,1113,1373.576294,1113,2200,
1114,553.761841,1114,2200,1114,1374.28125,1114,2200,
1115,553.761841,1115,2200,1115,1374.824463,1115,2200,
1116,553.978271,1116,2200,1116,1374.06665,1116,2200,
1117,552.841919,1117,2200,1117,1374.46167,1117,2250,
1118,553.004272,1118,2200,1118,1373.731689,1118,2250,
1119,553.004272,1119,2200,1119,1375.278442,1119,2200,
1120,552.084351,1120,2200,1120,1374.415649,1120,2250,
1121,552.084351,1121,2200,1121,1374.675659,1121,2200,
1122,552.246704,1122,2200,1122,1373.805786,1122,2250,
1123,552.357544,1123,2200,1123,1374.187256,1123,2195.12207,
1124,551.332031,1124,2200,1124,1373.178223,1124,2250,
1125,551.332031,1125,2200,1125,1374.576294,1125,2200,
1126,550.412109,1126,2200,1126,1372.142578,1126,2250,
1127,550.412109,1127,2300,1127,1372.116333,1127,2200,
1128,554.96698,1128,2300,1128,1371.326782,1128,2200,
1129,556.053955,1129,2300,1129,1370.676636,1129,2250,
1130,559.521912,1130,2300,1130,1369.117676,1130,2250,
1131,561.695801,1131,2300,1131,1370.160034,1131,2200,
1132,564.12854,1132,2300,1132,1370.3302,1132,2250,
1133,565.215515,1133,2300,1133,1370.606812,1133,2250,
1134,567.648254,1134,2300,1134,1370.606812,1134,2250,
1135,567.648254,1135,2300,1135,1370.010742,1135,2300,
1136,570.029236,1136,2300,1136,1369.70166,1136,2300,
1137,571.116211,1137,2300,1137,1370.647095,1137,2250,
1138,571.426758,1138,2300,1138,1371.772461,1138,2300,
1139,572.513733,1139,2300,1139,1374.162231,1139,2250,
1140,572.82428,1140,2300,1140,1374.28418,1140,2300,
1141,572.82428,1141,2300,1141,1375.670776,1141,2300,
1142,573.134827,1142,2300,1142,1375.944824,1142,2300,
1143,573.134827,1143,2300,1143,1377.348877,1143,2300,
1144,573.445374,1144,2300,1144,1377.511963,1144,2300,
1145,573.445374,1145,2300,1145,1379.065552,1145,2300,
1146,572.668945,1146,2300,1146,1378.260864,1146,2350,
1147,572.828003,1147,2300,1147,1380.019165,1147,2292.682861,
1148,571.900085,1148,2300,1148,1379.238037,1148,2350,
1149,572.059143,1149,2300,1149,1379.189575,1149,2292.682861,
1150,571.131226,1150,2300,1150,1378.772583,1150,2350,
1151,571.131226,1151,2300,1151,1379.044189,1151,2300,
1152,571.441772,1152,2300,1152,1377.916992,1152,2300,
1153,571.441772,1153,2300,1153,1377.661621,1153,2300,
1154,570.665344,1154,2300,1154,1376.067139,1154,2350,
1155,571.884888,1155,2300,1155,1376.067139,1155,2243.902344,
1156,572.043945,1156,2300,1156,1376.59668,1156,2300,
1157,572.043945,1157,2300,1157,1376.8396,1157,2300,
1158,572.354492,1158,2300,1158,1375.838135,1158,2300,
1159,572.354492,1159,2300,1159,1375.950073,1159,2300,
1160,573.700256,1160,2300,1160,1374.939697,1160,2300,
1161,573.700256,1161,2300,1161,1375.045166,1161,2300,
1162,573.959045,1162,2300,1162,1374.062988,1162,2350,
1163,573.959045,1163,2300,1163,1374.162476,1163,2300,
1164,574.269592,1164,2300,1164,1374.299194,1164,2300,
1165,574.269592,1165,2300,1165,1374.398315,1165,2300,
1166,573.544983,1166,2300,1166,1374.4104,1166,2300,
1167,573.544983,1167,2300,1167,1375.632202,1167,2300,
1168,572.768555,1168,2300,1168,1374.342041,1168,2350,
1169,573.988098,1169,2300,1169,1377.008301,1169,2243.902344,
1170,573.060181,1170,2300,1170,1375.845581,1170,2350,
1171,573.060181,1171,2400,1171,1377.191284,1171,2300,
1172,576.482849,1172,2400,1172,1376.71228,1172,2350,
1173,578.566162,1173,2400,1173,1377.570801,1173,2300,
1174,580.996765,1174,2400,1174,1377.589478,1174,2350,
1175,582.216309,1175,2400,1175,1379.14978,1175,2341.463379,
1176,584.477478,1176,2400,1176,1379.14978,1176,2350,
1177,584.477478,1177,2400,1177,1378.405396,1177,2400,
1178,586.908081,1178,2400,1178,1379.052124,1178,2350,
1179,587.949768,1179,2400,1179,1379.785034,1179,2350,
1180,589.388306,1180,2400,1180,1380.688477,1180,2350,
1181,589.388306,1181,2400,1181,1380.317383,1181,2400,
1182,590.777222,1182,2400,1182,1380.108276,1182,2400,
1183,591.818909,1183,2400,1183,1382.22522,1183,2350,
1184,593.257446,1184,2400,1184,1383.393799,1184,2350,
1185,593.257446,1185,2400,1185,1383.405396,1185,2400,
1186,593.654297,1186,2400,1186,1383.463379,1186,2400,
1187,593.654297,1187,2400,1187,1383.608521,1187,2400,
1188,594.051147,1188,2400,1188,1383.800171,1188,2400,
1189,594.051147,1189,2400,1189,1385.20166,1189,2400,
1190,593.406311,1190,2400,1190,1382.879883,1190,2450,
1191,594.625854,1191,2400,1191,1385.631226,1191,2341.463379,
1192,593.787415,1192,2400,1192,1384.764893,1192,2450,
1193,595.006958,1193,2400,1193,1387.155884,1193,2341.463379,
1194,594.19397,1194,2400,1194,1386.759033,1194,2400,
1195,594.19397,1195,2400,1195,1387.201904,1195,2400,
1196,593.598755,1196,2400,1196,1387.239746,1196,2400,
1197,592.557068,1197,2400,1197,1387.239746,1197,2450,
1198,592.953918,1198,2400,1198,1388.228394,1198,2400,
1199,592.953918,1199,2400,1199,1387.82605,1199,2400,
1200,592.358704,1200,2400,1200,1387.230835,1200,2400,
1201,592.358704,1201,2400,1201,1386.464966,1201,2400,
1202,592.755554,1202,2400,1202,1386.857788,1202,2400,
1203,592.755554,1203,2400,1203,1387.088501,1203,2400,
1204,593.102783,1204,2400,1204,1385.037231,1204,2450,
1205,594.14447,1205,2400,1205,1385.142334,1205,2350,
1206,594.541321,1206,2400,1206,1385.291992,1206,2400,
1207,593.499634,1207,2400,1207,1384.189209,1207,2450,
1208,594.88855,1208,2400,1208,1384.33313,1208,2400,
1209,594.88855,1209,2400,1209,1384.430908,1209,2400,
1210,594.243713,1210,2400,1210,1383.366943,1210,2450,
1211,595.463257,1211,2400,1211,1386.010864,1211,2341.463379,
1212,594.650269,1212,2400,1212,1384.696411,1212,2400,
1213,594.650269,1213,2400,1213,1385.882324,1213,2400,
1214,594.005432,1214,2400,1214,1383.361572,1214,2450,
1215,594.005432,1215,2500,1215,1383.339478,1215,2400,
1216,597.386414,1216,2500,1216,1382.619995,1216,2450,
1217,599.581543,1217,2500,1217,1383.535767,1217,2390.243896,
1218,601.776672,1218,2500,1218,1383.535767,1218,2500,
1219,602.776672,1219,2500,1219,1383.57959,1219,2450,
1220,605.205261,1220,2500,1220,1383.902344,1220,2450,
1221,606.205261,1221,2500,1221,1384.40918,1221,2450,
1222,607.63385,1222,2500,1222,1384.003662,1222,2500,
1223,608.63385,1223,2500,1223,1384.743164,1223,2450,
1224,610.110046,1224,2500,1224,1385.6521,1224,2450,
1225,610.110046,1225,2500,1225,1386.523926,1225,2500,
1226,610.538635,1226,2500,1226,1384.068481,1226,2550,
1227,611.538635,1227,2500,1227,1384.933105,1227,2450,
1228,612.014832,1228,2500,1228,1385.974609,1228,2500,
1229,613.014832,1229,2500,1229,1386.968384,1229,2450,
1230,613.491028,1230,2500,1230,1386.92981,1230,2500,
1231,613.491028,1231,2500,1231,1388.052856,1231,2500,
1232,613.919617,1232,2500,1232,1385.621948,1232,2550,
1233,614.919617,1233,2500,1233,1386.862183,1233,2450,
1234,615.395813,1234,2500,1234,1387.066895,1234,2500,
1235,615.395813,1235,2500,1235,1388.432495,1235,2500,
1236,614.872009,1236,2500,1236,1387.596802,1236,2550,
1237,616.091492,1237,2500,1237,1389.988647,1237,2439.024414,
1238,615.359802,1238,2500,1238,1389.396118,1238,2500,
1239,615.359802,1239,2500,1239,1389.396118,1239,2500,
1240,614.883606,1240,2500,1240,1389.696777,1240,2500,
1241,614.883606,1241,2500,1241,1389.718628,1241,2500,
1242,614.40741,1242,2500,1242,1389.571899,1242,2500,
1243,614.40741,1243,2500,1243,1390.337646,1243,2500,
1244,613.931213,1244,2500,1244,1389.858032,1244,2500,
1245,613.931213,1245,2500,1245,1389.209106,1245,2500,
1246,614.40741,1246,2500,1246,1389.694946,1246,2500,
1247,613.40741,1247,2500,1247,1390.014282,1247,2550,
1248,613.883606,1248,2500,1248,1389.195923,1248,2500,
1249,615.103088,1249,2500,1249,1390.87854,1249,2439.024414,
1250,614.346985,1250,2500,1250,1388.887939,1250,2550,
1251,615.566467,1251,2500,1251,1390.457031,1251,2439.024414,
1252,614.834778,1252,2500,1252,1390.609009,1252,2500,
1253,614.834778,1253,2500,1253,1391.766968,1253,2500,
1254,615.310974,1254,2600,1254,1390.721802,1254,2500,
1255,617.23407,1255,2600,1255,1390.929565,1255,2500,
1256,620.576538,1256,2600,1256,1390.449341,1256,2550,
1257,622.499634,1257,2600,1257,1392.367676,1257,2500,
1258,624.926392,1258,2600,1258,1390.957275,1258,2550,
1259,625.887939,1259,2600,1259,1391.072266,1259,2550,
1260,627.353149,1260,2600,1260,1391.072266,1260,2600,
1261,628.314697,1261,2600,1261,1391.511353,1261,2550,
1262,628.818359,1262,2600,1262,1389.941528,1262,2650,
1263,630.037842,1263,2600,1263,1390.913208,1263,2536.585449,
1264,630.319275,1264,2600,1264,1390.578979,1264,2600,
1265,630.319275,1265,2600,1265,1390.298462,1265,2600,
1266,630.822937,1266,2600,1266,1389.052979,1266,2650,
1267,631.784485,1267,2600,1267,1389.932007,1267,2550,
1268,632.333923,1268,2600,1268,1390.985352,1268,2600,
1269,632.333923,1269,2600,1269,1390.931152,1269,2600,
1270,632.883362,1270,2600,1270,1389.465698,1270,2600,
1271,632.883362,1271,2600,1271,1390.474731,1271,2600,
1272,633.387024,1272,2600,1272,1387.986938,1272,2650,
1273,634.348572,1273,2600,1273,1389.103027,1273,2550,
1274,634.89801,1274,2600,1274,1389.222534,1274,2600,
1275,634.89801,1275,2600,1275,1389.288208,1275,2600,
1276,634.485901,1276,2600,1276,1388.065063,1276,2650,
1277,634.485901,1277,2600,1277,1388.556274,1277,2600,
1278,635.035339,1278,2600,1278,1387.824341,1278,2600,
1279,635.035339,1279,2600,1279,1387.891357,1279,2600,
1280,634.62323,1280,2600,1280,1386.780029,1280,2650,
1281,634.62323,1281,2600,1281,1386.780029,1281,2600,
1282,635.172668,1282,2600,1282,1386.485107,1282,2600,
1283,635.172668,1283,2600,1283,1388.198853,1283,2600,
1284,633.844849,1284,2600,1284,1386.254272,1284,2650,
1285,635.064331,1285,2600,1285,1388.122314,1285,2536.585449,
1286,633.446106,1286,2600,1286,1387.440674,1286,2650,
1287,633.446106,1287,2600,1287,1388.748535,1287,2600,
1288,633.995544,1288,2600,1288,1387.938232,1288,2600,
1289,633.995544,1289,2600,1289,1388.120361,1289,2600,
1290,633.583435,1290,2600,1290,1387.232788,1290,2650,
1291,633.583435,1291,2600,1291,1387.309692,1291,2600,
1292,634.132874,1292,2600,1292,1387.446655,1292,2600,
1293,634.132874,1293,2600,1293,1388.552612,1293,2600,
1294,634.636536,1294,2600,1294,1386.500977,1294,2650,
1295,634.636536,1295,2700,1295,1386.472168,1295,2600,
1296,638.825256,1296,2700,1296,1385.869751,1296,2650,
1297,640.677124,1297,2700,1297,1387.574829,1297,2600,
1298,643.102173,1298,2700,1298,1387.479492,1298,2650,
1299,645.225037,1299,2700,1299,1388.908447,1299,2585.365723,
1300,646.444519,1300,2700,1300,1388.099121,1300,2700,
1301,647.370422,1301,2700,1301,1389.476196,1301,2650,
1302,648.869568,1302,2700,1302,1389.476196,1302,2700,
1303,648.869568,1303,2700,1303,1388.910034,1303,2700,
1304,650.368713,1304,2700,1304,1388.503418,1304,2700,
1305,650.368713,1305,2700,1305,1389.267578,1305,2700,
1306,650.986023,1306,2700,1306,1387.590942,1306,2700,
1307,650.986023,1307,2700,1307,1388.463745,1307,2700,
1308,651.603333,1308,2700,1308,1388.37793,1308,2700,
1309,652.529236,1309,2700,1309,1389.35498,1309,2650,
1310,653.146545,1310,2700,1310,1389.373169,1310,2700,
1311,653.146545,1311,2700,1311,1390.461304,1311,2700,
1312,652.837952,1312,2700,1312,1389.496216,1312,2750,
1313,653.763855,1313,2700,1313,1390.591675,1313,2650,
1314,654.381165,1314,2700,1314,1390.726318,1314,2700,
1315,655.307068,1315,2700,1315,1392.959473,1315,2650,
1316,655.042542,1316,2700,1316,1393.109375,1316,2700,
1317,655.042542,1317,2700,1317,1393.832764,1317,2700,
1318,654.733948,1318,2700,1318,1392.288818,1318,2750,
1319,654.733948,1319,2700,1319,1392.517456,1319,2700,
1320,655.351257,1320,2700,1320,1391.227661,1320,2700,
1321,655.351257,1321,2700,1321,1392.175903,1321,2700,
1322,655.086731,1322,2700,1322,1391.980957,1322,2700,
1323,655.086731,1323,2700,1323,1391.980957,1323,2700,
1324,654.778137,1324,2700,1324,1391.61145,1324,2750,
1325,654.778137,1325,2700,1325,1392.080933,1325,2700,
1326,654.513611,1326,2700,1326,1392.522217,1326,2700,
1327,654.513611,1327,2700,1327,1392.897827,1327,2700,
1328,654.205017,1328,2700,1328,1392.242798,1328,2750,
1329,654.205017,1329,2700,1329,1392.519653,1329,2700,
1330,653.896423,1330,2700,1330,1390.643433,1330,2750,
1331,654.822327,1331,2700,1331,1391.849976,1331,2650,
1332,654.5578,1332,2700,1332,1392.000244,1332,2700,
1333,655.777283,1333,2700,1333,1394.671387,1333,2634.146484,
1334,655.167542,1334,2700,1334,1392.795044,1334,2750,
1335,655.483704,1335,2700,1335,1393.26062,1335,2682.927002,
1336,655.799866,1336,2800,1336,1392.28418,1336,2700,
1337,657.585571,1337,2800,1337,1392.555054,1337,2700,
1338,660.859436,1338,2800,1338,1392.166382,1338,2750,
1339,662.950012,1339,2800,1339,1394.391724,1339,2682.927002,
1340,665.062439,1340,2800,1340,1394.477173,1340,2750,
1341,665.955322,1341,2800,1341,1394.590454,1341,2750,
